id,title,year,place,type,link,image,Filename
dc00101968,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1590,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f40d10115,dc00101968.m57d2f40d10115
dc00101970,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1590,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f40db41a4,dc00101970.m57d2f40db41a4
dc00101971,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1590,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f40e4ba6c,dc00101971.m57d2f40e4ba6c
dc00101972,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1590,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f40eecb6c,dc00101972.m57d2f40eecb6c
dc00101974,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1590,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f40f9f4ec,dc00101974.m57d2f40f9f4ec
dc00101976,Blatt aus der Folge der Rankenfriese mit Vögeln und Blumen,1600,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41038e04,dc00101976.m57d2f41038e04
dc00101982,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41107d94,dc00101982.m57d2f41107d94
dc00101984,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f411bb4fd,dc00101984.m57d2f411bb4fd
dc00101985,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4127dc61,dc00101985.m57d2f4127dc61
dc00101986,Fries mit Schweifwerkgroteske; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f413383cd,dc00101986.m57d2f413383cd
dc00101987,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f413df21f,dc00101987.m57d2f413df21f
dc00101989,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f414a5ae3,dc00101989.m57d2f414a5ae3
dc00101990,Fries mit Einzelornamenten; Blatt aus der Folge Zierhat boichilgen. Zusamen gedragen Durch Johann Halueren Goltschmidgesel,1600,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4156b6a4,dc00101990.m57d2f4156b6a4
dc00101993,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Titelblatt einer Folge von Dosendeckeln,1600,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef09d2b0a,dc00101993.m58c1ef09d2b0a
dc00101996,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 2 aus einer Folge von Dosendeckeln,1600,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef0b49cc7,dc00101996.m58c1ef0b49cc7
dc00101997,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 3 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef0cdda8b,dc00101997.m58c1ef0cdda8b
dc00101998,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 4 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef0e68aca,dc00101998.m58c1ef0e68aca
dc00101999,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 5 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef100d3a7,dc00101999.m58c1ef100d3a7
dc00102000,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 6 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef1173c54,dc00102000.m58c1ef1173c54
dc00102001,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 7 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef1305108,dc00102001.m58c1ef1305108
dc00102002,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 8 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef149963c,dc00102002.m58c1ef149963c
dc00102003,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 9 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef16358ee,dc00102003.m58c1ef16358ee
dc00102004,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 10 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef179bd32,dc00102004.m58c1ef179bd32
dc00102005,Dosendeckel mit Schweifgroteske auf gepunztem Grund; Blatt 11 aus einer Folge von Dosendeckeln,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef193d5aa,dc00102005.m58c1ef193d5aa
dc00102006,Dosendeckel,1602,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c1ef1ab78af,dc00102006.m58c1ef1ab78af
dc00102085,Ceres aus Jost Ammans Wappen und Stammbuch zusammen getragen und verlegt durch Sigmund Feyerabend. 1589,1589,Deutschland ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41649eec,dc00102085.m57d2f41649eec
dc00102116,Tischfüße; Blatt aus der Folge Neues Romanisches Laubwerkbüchlein in Nürnberg bei Jacob Sandrart zu finden,1589,Graz ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f417547ee,dc00102116.m57d2f417547ee
dc00102117,Nachstich nach Raccoltà Di Varij Cappricij,1589,Graz ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f417d00eb,dc00102117.m57d2f417d00eb
dc00102118,Rahmenteile; Blatt aus der Folge Neues Romanisches Laubwerkbüchlein in Nürnberg bei Jacob Sandrart zu finden,1589,Graz ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f418752b2,dc00102118.m57d2f418752b2
dc00102119,Rahmenteile; Blatt aus der Folge Raccoltà Di Varij Cappricij,1589,Graz ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4190e9be,dc00102119.m57d2f4190e9be
dc00102121,Neuw Grotteßken Buch / Inventirt; gravirt und verlegt Durch Christoph Jamnitzer,1589,Nürnberg ,Mappenwerk,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f419b3349,dc00102121.m57d2f419b3349
dc00102122,Titelblatt des ersten Teils des Neuw Grotteßken Buch ,1589,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41b9a85a,dc00102122.m57d2f41b9a85a
dc00102123,Titelblatt des dritten Teils des Neuw Grotteßken Buch,1589,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41c74272,dc00102123.m57d2f41c74272
dc00102124,Die vier Stände; Blatt aus dem Neuw Grotteßken Buch,1589,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41d32a4d,dc00102124.m57d2f41d32a4d
dc00102125,Die vier Erdteile; Blatt aus dem Neuw Grotteßken Buch,1589,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41deb23b,dc00102125.m57d2f41deb23b
dc00102126,Das Element Feuer; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41ed197b,dc00102126.m57d2f41ed197b
dc00102127,Das Element Luft; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f41fa9b95,dc00102127.m57d2f41fa9b95
dc00102128,Das Element Wasser; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42082c77,dc00102128.m57d2f42082c77
dc00102129,Das Element Erde; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f421421e6,dc00102129.m57d2f421421e6
dc00102130,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4221290d,dc00102130.m57d2f4221290d
dc00102131,Vanitas; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f422f0520,dc00102131.m57d2f422f0520
dc00102132,Fünf Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f423aed68,dc00102132.m57d2f423aed68
dc00102133,Drei Putten zwischen grotesken Knorpelformen;    Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42464db5,dc00102133.m57d2f42464db5
dc00102134,Drei ballspielende Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42523321,dc00102134.m57d2f42523321
dc00102135,Vier Putten und ein Hund; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f425d1093,dc00102135.m57d2f425d1093
dc00102136,Drei Putten mit Wasser spielend; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42675e13,dc00102136.m57d2f42675e13
dc00102137,Zwei musizierende und zwei tanzende Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f427388d0,dc00102137.m57d2f427388d0
dc00102138,Vier tanzende Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4281e6ee,dc00102138.m57d2f4281e6ee
dc00102139,Drei Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f428f0565,dc00102139.m57d2f428f0565
dc00102140,Drei Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f429cb616,dc00102140.m57d2f429cb616
dc00102141,Putto; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42a93884,dc00102141.m57d2f42a93884
dc00102142,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42b66994,dc00102142.m57d2f42b66994
dc00102143,Vier Putten; Blatt aus dem „Neuw Grotteßken Buch“,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42c34596,dc00102143.m57d2f42c34596
dc00102144,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42d2cb58,dc00102144.m57d2f42d2cb58
dc00102145,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42e0cd8f,dc00102145.m57d2f42e0cd8f
dc00102146,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42eef7c6,dc00102146.m57d2f42eef7c6
dc00102147,Vier Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f42fd0f9e,dc00102147.m57d2f42fd0f9e
dc00102148,Ein Laute spielender Putto; umgeben von Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43094ecc,dc00102148.m57d2f43094ecc
dc00102149,Groteskes Mischwesen; ein Horn blasend; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43144c20,dc00102149.m57d2f43144c20
dc00102150,Drei groteske Figuren; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43220ce4,dc00102150.m57d2f43220ce4
dc00102151,Drei groteske Mischwesen; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f432eecab,dc00102151.m57d2f432eecab
dc00102152,Zwei sich bekämpfende groteske Figuren; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f433d2f3a,dc00102152.m57d2f433d2f3a
dc00102153,Reiterduell; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f434860bb,dc00102153.m57d2f434860bb
dc00102154,Drei reitende Putten; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f4355c417,dc00102154.m57d2f4355c417
dc00102155,Zwei kämpfende groteske Figuren; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43629d6b,dc00102155.m57d2f43629d6b
dc00102156,Zwei groteske Ornamente aus Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f436d4799,dc00102156.m57d2f436d4799
dc00102157,Zwei groteske Ornamente aus Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43796bd3,dc00102157.m57d2f43796bd3
dc00102158,Groteske mit einer weiblichen Halbfigur und Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43850c8b,dc00102158.m57d2f43850c8b
dc00102159,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43910c39,dc00102159.m57d2f43910c39
dc00102160,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f439cfa63,dc00102160.m57d2f439cfa63
dc00102161,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43a78c6d,dc00102161.m57d2f43a78c6d
dc00102162,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43b2a6d2,dc00102162.m57d2f43b2a6d2
dc00102163,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43bd6886,dc00102163.m57d2f43bd6886
dc00102164,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43cd69a2,dc00102164.m57d2f43cd69a2
dc00102165,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43d8f877,dc00102165.m57d2f43d8f877
dc00102166,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43e40d36,dc00102166.m57d2f43e40d36
dc00102167,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43ef1b0b,dc00102167.m57d2f43ef1b0b
dc00102168,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f43fb2292,dc00102168.m57d2f43fb2292
dc00102169,Groteskes Ornament mit Knorpelwerk; Blatt aus dem Neuw Grotteßken Buch,1610,Nürnberg ,Ornamentstich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f440612b7,dc00102169.m57d2f440612b7
